uid_a,uid_b,distance_a2b,distance_b2a
13.0,12.0,0.15108926529666739,0.15108926529666739
0.0,0.0,0.0,0.0
13.0,14.0,0.07084617604289774,0.07084617604289774
13.0,15.0,0.25790492787558766,0.25790492787558766
13.0,16.0,0.21446212284907346,0.21446212284907346
13.0,17.0,0.16988812688292929,0.16988812688292929
13.0,18.0,0.18734671067915096,0.21680241675399525
13.0,19.0,0.13581457281663323,0.24493504287225654
13.0,20.0,0.1441661128759606,0.1441661128759606
13.0,21.0,0.14919717810709518,0.0774826084477649
13.0,22.0,0.4902872142950962,0.18951993359774796
13.0,23.0,0.35091037180680784,0.21247520085948607
13.0,24.0,0.3663981017180196,0.11816971207663744
13.0,25.0,0.3977499878375613,0.13721188618240734
13.0,26.0,0.4058221588389827,0.4058221588389827
13.0,27.0,0.2709050982866832,0.2709050982866832
13.0,28.0,0.19395865517442956,0.21076820845296337
13.0,29.0,0.3875296551513384,0.3875296551513384
13.0,30.0,0.2730629687638745,0.18026549472363926
13.0,31.0,0.07113173037454666,0.07113173037454666
13.0,32.0,0.1129503312717035,0.23923272539549004
13.0,33.0,0.128122725922831,0.128122725922831
13.0,34.0,0.1265957156285721,0.2831247319668973
13.0,35.0,0.27257357813873817,0.27257357813873817
13.0,36.0,0.16253856875368583,0.17896585507981758
13.0,37.0,0.17362761112134947,0.17362761112134947
13.0,38.0,0.15659683718848655,0.3980937034084841
13.0,39.0,0.1990252742195798,0.34418058175499694
13.0,40.0,0.25662597238962,0.25566004664229497
13.0,41.0,0.13119305257846367,0.3154159126263548
13.0,42.0,0.472201592754263,0.2990847420646311
13.0,43.0,0.3850016021172537,0.3387596065635862
13.0,44.0,0.08512155379159742,0.4274326795195372
13.0,45.0,0.22161338195578006,0.22161338195578006
13.0,46.0,0.09433194352449945,0.38054323542901247
13.0,47.0,0.22089250730789844,0.2709889752108897
13.0,48.0,0.3522411024117549,0.23513783330777407
13.0,49.0,0.09053120435071785,0.09053120435071785
13.0,50.0,0.2463805064624105,0.06577618432392773
13.0,51.0,0.45112146852876106,0.12685589811933745
13.0,52.0,0.407175552184488,0.3329097021834514
13.0,53.0,0.2178004750601736,0.21450994049731603
13.0,54.0,0.1300027532041833,0.1300027532041833
13.0,55.0,0.3452307569969587,0.32565473874557366
13.0,56.0,0.2809009816383335,0.2809009816383335
13.0,57.0,0.3640498384242509,0.17320636507784512
13.0,58.0,0.3766457546377174,0.3740804995335707
13.0,59.0,0.29929531102307777,0.2022589363900858
13.0,60.0,0.20211827794752443,0.20657832386035666
13.0,61.0,0.37961462048436323,0.41869098853117936
13.0,62.0,0.40861693208787175,0.40861693208787175
13.0,63.0,0.14798678764861958,0.3687016577269886
13.0,64.0,0.43220937752014027,0.13431518173307963
13.0,65.0,0.3949611529368822,0.12168301965497234
13.0,66.0,0.21632493146006382,0.21632493146006382
13.0,67.0,0.2534165167471969,0.2534165167471969
13.0,68.0,0.46625129044331004,0.10879237487845536
13.0,69.0,0.17675496520512188,0.046105037045488496
13.0,70.0,0.1243521781508643,0.40552459722913126
13.0,71.0,0.44204629256023936,0.06144481095599044
13.0,72.0,0.29984943524580354,0.1960809479315668
13.0,73.0,0.2106434234799658,0.2106434234799658
13.0,74.0,0.20681431695858504,0.12077784569240023
13.0,75.0,0.116536154887553,0.3003365788766449
13.0,76.0,0.24946689903001404,0.16674803776282185
13.0,77.0,0.21027657265666033,0.11421648619532701
13.0,78.0,0.41543358155720517,0.27390450104951586
13.0,79.0,0.11074380407360207,0.2173224592150016
13.0,80.0,0.37236123588539727,0.39515784013259764
13.0,81.0,0.10642403860699735,0.2670546379595456
13.0,82.0,0.24319079707337987,0.2813177718376406
13.0,83.0,0.12201038565942257,0.220852567367266
13.0,84.0,0.15651238521686148,0.10692881210605322
13.0,85.0,0.3628872667153347,0.14444564760550316
13.0,86.0,0.27210117170209464,0.27210117170209464
13.0,87.0,0.09986963293681562,0.09986963293681562
13.0,88.0,0.10619210351248967,0.24955556094983225
13.0,89.0,0.24913948305477965,0.23569981928453979
13.0,90.0,0.08477265529686608,0.21445156546393224
13.0,91.0,0.2728821087534471,0.06614177778020706
13.0,92.0,0.048300040416154835,0.0904932599422388
13.0,93.0,0.2417682435343674,0.2417682435343674
13.0,94.0,0.22847396464091738,0.22847396464091738
13.0,95.0,0.12422575404247203,0.12422575404247203
13.0,96.0,0.28672056651475525,0.367577081507052
13.0,97.0,0.12454615219975795,0.35664437379383973
13.0,98.0,0.26054033503224744,0.26054033503224744
13.0,99.0,0.4328290017310745,0.12574692315054986
14.0,0.0,0.15722908626634496,0.15722908626634496
14.0,1.0,0.2731933327069094,0.40859270088284955
14.0,2.0,0.3332963243074978,0.15670294552592107
14.0,3.0,0.2881527207844454,0.33502044269161957
14.0,4.0,0.2111105963217016,0.30205474392374987
14.0,5.0,0.18881502053531402,0.18881502053531402
14.0,6.0,0.13427400030757272,0.13427400030757272
14.0,7.0,0.17397940190438835,0.17397940190438835
14.0,8.0,0.2631197682760888,0.2631197682760888
14.0,9.0,0.0990688327848054,0.49458208663318537
14.0,10.0,0.19451593741174936,0.23765376435242208
14.0,11.0,0.440954538821998,0.3872989823988374
14.0,12.0,0.17557987006032968,0.17557987006032968
14.0,13.0,0.07084617604289774,0.07084617604289774
0.0,0.0,0.0,0.0
14.0,15.0,0.24507199801997714,0.24507199801997714
14.0,16.0,0.21774027808447516,0.21774027808447516
14.0,17.0,0.21790225028744306,0.21790225028744306
14.0,18.0,0.1353206333511606,0.166736799860754
14.0,19.0,0.17983207338599644,0.0981382703140902
14.0,20.0,0.1739852119780227,0.1739852119780227
14.0,21.0,0.17149568721367428,0.21574417577744778
14.0,22.0,0.49745375613828485,0.4095020099728538
14.0,23.0,0.3548068460814466,0.4165984475416666
14.0,24.0,0.35881870888005585,0.2906398487411955
14.0,25.0,0.39256858178191717,0.36252617484424526
14.0,26.0,0.4213891841705077,0.4213891841705077
14.0,27.0,0.31878278090189344,0.31878278090189344
14.0,28.0,0.2023546302132544,0.39910503806150355
14.0,29.0,0.4112613254116809,0.4112613254116809
14.0,30.0,0.24185237296497852,0.40400612021826104
14.0,31.0,0.06543104047272909,0.06543104047272909
14.0,32.0,0.08916911112230304,0.3927153336972118
14.0,33.0,0.14439644204987867,0.14439644204987867
14.0,34.0,0.08478530754566728,0.3605556487804328
14.0,35.0,0.2863745289837133,0.2863745289837133
14.0,36.0,0.169530021434592,0.37226977260733213
14.0,37.0,0.14295143605927726,0.14295143605927726
14.0,38.0,0.12021834519883255,0.5093491358109598
14.0,39.0,0.23251986856364057,0.44547315021644607
14.0,40.0,0.19593979802371125,0.461897427422292
14.0,41.0,0.12957153969020432,0.26965438682363246
14.0,42.0,0.4799182727834049,0.4624516289346414
14.0,43.0,0.38552382490971776,0.2712976074141961
14.0,44.0,0.0882387451392895,0.4857101596235427
14.0,45.0,0.1662609197970259,0.1662609197970259
14.0,46.0,0.07140414630978427,0.5383076964497728
14.0,47.0,0.2053160124848549,0.197145742418382
14.0,48.0,0.3513605704180758,0.4292970808585819
14.0,49.0,0.12164237018097061,0.12164237018097061
14.0,50.0,0.28081091183323265,0.17068593310117397
14.0,51.0,0.4729754722243498,0.19715803555061595
14.0,52.0,0.4074521231540981,0.43914604143167085
14.0,53.0,0.2443106510318538,0.393848727796612
14.0,54.0,0.15439807349591095,0.15439807349591095
14.0,55.0,0.36515892351750057,0.2289052750722924
14.0,56.0,0.2579940002259717,0.2579940002259717
14.0,57.0,0.3605669153288915,0.3369445155992437
14.0,58.0,0.3740681508514451,0.50969365859769
14.0,59.0,0.2759994990517272,0.08582455184129964
14.0,60.0,0.23658812274918928,0.3488707811158395
14.0,61.0,0.38003322414920426,0.600021146088448
14.0,62.0,0.4106334949092185,0.4106334949092185
14.0,63.0,0.1479151392748418,0.531674597949094
14.0,64.0,0.4500960745294333,0.29249397702848434
14.0,65.0,0.4283358509369042,0.15042827419700205
14.0,66.0,0.2632526033151999,0.2632526033151999
14.0,67.0,0.2768052717706047,0.2768052717706047
14.0,68.0,0.46767197671837896,0.32402264408447773
14.0,69.0,0.21576452569274118,0.23407287759119666
14.0,70.0,0.10134268812554763,0.46680531074611065
14.0,71.0,0.4412207431446481,0.2733122904697333
14.0,72.0,0.34536498275513133,0.15773284106559593
14.0,73.0,0.15901984419238338,0.15901984419238338
14.0,74.0,0.1464538959215328,0.3330672690617651
14.0,75.0,0.10984445621448159,0.2602582339665274
14.0,76.0,0.2363424562133984,0.38941613401687775
14.0,77.0,0.16044808978088082,0.13596829423951778
14.0,78.0,0.42057238754265214,0.34171411535056934
14.0,79.0,0.12289935186374532,0.11371402767190537
14.0,80.0,0.36434683291121467,0.45335012244686884
14.0,81.0,0.11130110422342725,0.39652471629305824
14.0,82.0,0.2877091064138299,0.17249426095939416
14.0,83.0,0.08270216226234596,0.35872647918665757
14.0,84.0,0.1565687648206316,0.22848748839635263
14.0,85.0,0.3935202297766472,0.3268314961099513
14.0,86.0,0.28599500079024354,0.28599500079024354
14.0,87.0,0.10339137471258078,0.10339137471258078
14.0,88.0,0.13363992094039043,0.4117316471143863
14.0,89.0,0.1953107324719607,0.2428446675513466
14.0,90.0,0.10227029816174722,0.2138848332201311
14.0,91.0,0.23791458463367127,0.23190966117119682
14.0,92.0,0.09440962271252519,0.23401887052424528
14.0,93.0,0.24379374162110723,0.24379374162110723
14.0,94.0,0.24207524849293993,0.24207524849293993
14.0,95.0,0.15214926964172815,0.15214926964172815
14.0,96.0,0.33307614725367257,0.4072454539842509
14.0,97.0,0.0684081261688364,0.5554427046552136
14.0,98.0,0.26080356134622534,0.26080356134622534
14.0,99.0,0.4359261280944147,0.21533619160891568
15.0,0.0,0.0945189528864424,0.0945189528864424
15.0,1.0,0.13238053779664616,0.18888226605703148
15.0,2.0,0.12127085120286227,0.3085028895638549
15.0,3.0,0.08068664628980173,0.33554104940315804
15.0,4.0,0.1241403364688619,0.43394821731100225
15.0,5.0,0.22497223111964598,0.22497223111964598
15.0,6.0,0.1402924080098532,0.1402924080098532
15.0,7.0,0.17442141799303396,0.17442141799303396
15.0,8.0,0.2117277219890643,0.2117277219890643
15.0,9.0,0.30330100211755584,0.34235420531193256
15.0,10.0,0.18911982771400074,0.3723663193535946
15.0,11.0,0.2787962353455016,0.27376215180326025
15.0,12.0,0.14030890030466014,0.14030890030466014
15.0,13.0,0.25790492787558766,0.25790492787558766
15.0,14.0,0.24507199801997714,0.24507199801997714
0.0,0.0,0.0,0.0
15.0,16.0,0.14575197182357158,0.14575197182357158
15.0,17.0,0.24954388700663452,0.24954388700663452
15.0,18.0,0.24778131723713306,0.11320713706087968
15.0,19.0,0.19239761152228863,0.15728552546769442
15.0,20.0,0.20381369079060888,0.20381369079060888
15.0,21.0,0.2007946781854284,0.24478868228762185
15.0,22.0,0.2790897536278514,0.4677878952875872
15.0,23.0,0.14464786283054917,0.38848886281328937
15.0,24.0,0.11650584593424967,0.28396626635912375
15.0,25.0,0.18854396714482144,0.40747402203913224
15.0,26.0,0.20854009307281648,0.20854009307281648
15.0,27.0,0.27204668818959926,0.27204668818959926
15.0,28.0,0.11009677851647386,0.3457071007752204
15.0,29.0,0.2392541290918426,0.2392541290918426
15.0,30.0,0.08450359868425338,0.4571897686472863
15.0,31.0,0.20754374370740056,0.20754374370740056
15.0,32.0,0.2928804526206277,0.30321570289095123
15.0,33.0,0.1607799235523998,0.1607799235523998
15.0,34.0,0.22806528984115562,0.20286685832164617
15.0,35.0,0.1412863565273643,0.1412863565273643
15.0,36.0,0.11873796222606121,0.33521914825789084
15.0,37.0,0.1408824918186214,0.1408824918186214
15.0,38.0,0.18888917000694946,0.35245623887803745
15.0,39.0,0.17127090010107157,0.27774153663825724
15.0,40.0,0.22930103066161897,0.4275861348479573
15.0,41.0,0.17493352940433204,0.04675916474100007
15.0,42.0,0.2734976852331984,0.3684873021992464
15.0,43.0,0.15880549099849245,0.05416517189000487
15.0,44.0,0.19786286790598245,0.2919215708318226
15.0,45.0,0.20152089992059277,0.20152089992059277
15.0,46.0,0.2767018623773013,0.42114958215329984
15.0,47.0,0.043912471866247034,0.06991624846307218
15.0,48.0,0.12299107449904176,0.37653161626055026
15.0,49.0,0.1977993121454252,0.1977993121454252
15.0,50.0,0.18443022082516436,0.27991906492485524
15.0,51.0,0.26980438167363363,0.1829678940278624
15.0,52.0,0.1731020584304568,0.27852762671992526
15.0,53.0,0.1900422466650305,0.3292445789078767
15.0,54.0,0.1541956898339137,0.1541956898339137
15.0,55.0,0.173642828114443,0.08977510655281119
15.0,56.0,0.07780273063313403,0.07780273063313403
15.0,57.0,0.12074614616766352,0.2778444715560617
15.0,58.0,0.16064207575431938,0.3676541636560323
15.0,59.0,0.072798794486398,0.17536728485730976
15.0,60.0,0.17853200557811516,0.2655734138957539
15.0,61.0,0.16188634796828624,0.4937136054897983
15.0,62.0,0.17675495916215292,0.17675495916215292
15.0,63.0,0.167812697906301,0.4114714756306626
15.0,64.0,0.24126478300605986,0.4333428040884589
15.0,65.0,0.2682464760861396,0.1898347531579522
15.0,66.0,0.21514944915251188,0.21514944915251188
15.0,67.0,0.1406398087978324,0.1406398087978324
15.0,68.0,0.23420245170579693,0.34041322544220226
15.0,69.0,0.1757147593607662,0.34352864438127434
15.0,70.0,0.2087369931858781,0.2701120738524285
15.0,71.0,0.19960204844219082,0.3595952009828183
15.0,72.0,0.2793129609548486,0.12674377970480097
15.0,73.0,0.21938176019098782,0.21938176019098782
15.0,74.0,0.22358997457623672,0.341025488472408
15.0,75.0,0.23486131342212893,0.05467641934855768
15.0,76.0,0.05732287995142832,0.42496003971447555
15.0,77.0,0.14518910612398275,0.2397527415227763
15.0,78.0,0.18834002492014604,0.1771081631879965
15.0,79.0,0.15944352601600184,0.13896691235875855
15.0,80.0,0.12006056113575465,0.2644422140319338
15.0,81.0,0.17798098177264232,0.27496023257485624
15.0,82.0,0.2495315096113504,0.07318408506128114
15.0,83.0,0.2067866278121793,0.27502894103704256
15.0,84.0,0.1478652271146916,0.37413136896932714
15.0,85.0,0.22963035717390173,0.29491277977377145
15.0,86.0,0.11542772245557183,0.11542772245557183
15.0,87.0,0.1913670536050006,0.1913670536050006
15.0,88.0,0.21065840806150338,0.3265054047055438
15.0,89.0,0.19444009837455356,0.09252039844953124
15.0,90.0,0.32196026747885337,0.10220748013609629
15.0,91.0,0.1302199760845159,0.35461121825221137
15.0,92.0,0.24077507977354937,0.23750633045885736
15.0,93.0,0.09307585429710284,0.09307585429710284
15.0,94.0,0.10453579736871743,0.10453579736871743
15.0,95.0,0.15798825242190695,0.15798825242190695
15.0,96.0,0.2611230914188421,0.21002643738061486
15.0,97.0,0.19423795968682137,0.4847674701528407
15.0,98.0,0.05091931360326784,0.05091931360326784
15.0,99.0,0.21332895322764844,0.19188441872841921
16.0,0.0,0.14314021408420494,0.14314021408420494
16.0,1.0,0.06325318157334968,0.41864912265902277
16.0,2.0,0.14869985724338552,0.06201985694276296
16.0,3.0,0.1991453150093387,0.20944312207665006
16.0,4.0,0.22203023465281674,0.15070261141551436
16.0,5.0,0.15967589909207766,0.15967589909207766
16.0,6.0,0.11364439351624424,0.11364439351624424
16.0,7.0,0.2521070835022663,0.2521070835022663
16.0,8.0,0.11197553284831961,0.11197553284831961
16.0,9.0,0.225854942400582,0.4270791506719103
16.0,10.0,0.17027465345458873,0.09020618742599595
16.0,11.0,0.3096328092512168,0.3153531226664275
16.0,12.0,0.13937438166179844,0.13937438166179844
16.0,13.0,0.21446212284907346,0.21446212284907346
16.0,14.0,0.21774027808447516,0.21774027808447516
16.0,15.0,0.14575197182357158,0.14575197182357158
0.0,0.0,0.0,0.0
16.0,17.0,0.14576049698850088,0.14576049698850088
16.0,18.0,0.19558261926157272,0.20338178863264467
16.0,19.0,0.17433176964235722,0.2019408693119031
16.0,20.0,0.09602432139659789,0.09602432139659789
16.0,21.0,0.08508109409651693,0.11632936588943027
16.0,22.0,0.29747330807396505,0.2535284008130149
16.0,23.0,0.16408986543377815,0.28887903533121106
16.0,24.0,0.2062909536209698,0.18093969532460347
16.0,25.0,0.19301026901206647,0.21005945161134093
16.0,26.0,0.257999736240187,0.257999736240187
16.0,27.0,0.1899694254645689,0.1899694254645689
16.0,28.0,0.17793815955740247,0.2850518709512674
16.0,29.0,0.21868828880240254,0.21868828880240254
16.0,30.0,0.20956514764425713,0.24773353129091327
16.0,31.0,0.20445009317294505,0.20445009317294505
16.0,32.0,0.221491290628237,0.30369986464400406
16.0,33.0,0.0900917909695575,0.0900917909695575
16.0,34.0,0.17007564168872935,0.3245811887426347
16.0,35.0,0.08900598326049944,0.08900598326049944
16.0,36.0,0.07481294866471459,0.2538956464670399
16.0,37.0,0.10888790110256862,0.10888790110256862
16.0,38.0,0.13288346398290768,0.4531995099119504
16.0,39.0,0.11008071032749144,0.39636350766927414
16.0,40.0,0.22696291380348596,0.33243430398295787
16.0,41.0,0.09062971455965851,0.3158205232683187
16.0,42.0,0.2726236500963245,0.36710431989172093
16.0,43.0,0.20279143162431446,0.3329832666418181
16.0,44.0,0.13500279187486455,0.4669304246700081
16.0,45.0,0.18773527498479944,0.18773527498479944
16.0,46.0,0.21023719354555484,0.4484760547083001
16.0,47.0,0.1477082451260568,0.2571217747712862
16.0,48.0,0.17780877627721142,0.3108748529896845
16.0,49.0,0.12848366959729127,0.12848366959729127
16.0,50.0,0.21488665265837434,0.045265391162984246
16.0,51.0,0.311865268243044,0.14547972982776378
16.0,52.0,0.23252877285021187,0.3862549958608145
16.0,53.0,0.07649686164082277,0.28665994911931947
16.0,54.0,0.15862605919516848,0.15862605919516848
16.0,55.0,0.21228155561004897,0.3078139611493438
16.0,56.0,0.1281548714997049,0.1281548714997049
16.0,57.0,0.23345329836520434,0.23922007942838258
16.0,58.0,0.1802799008998969,0.4366998082079587
16.0,59.0,0.1516380792610712,0.15964371147216347
16.0,60.0,0.1099709623902742,0.2661426890848143
16.0,61.0,0.18889654729524424,0.49354583192082524
16.0,62.0,0.23744189740131544,0.23744189740131544
16.0,63.0,0.07232813454269098,0.4390783532589839
16.0,64.0,0.2763993044142189,0.1426707364076273
16.0,65.0,0.2706755650271866,0.11308828284160921
16.0,66.0,0.18951648473599597,0.18951648473599597
16.0,67.0,0.19166525449058935,0.19166525449058935
16.0,68.0,0.2839705417102993,0.18689410119428154
16.0,69.0,0.14379184650924068,0.07623216594886717
16.0,70.0,0.1356179173845882,0.44603569325665243
16.0,71.0,0.2833862621560926,0.11830811517685022
16.0,72.0,0.2010826206622514,0.18310369619767836
16.0,73.0,0.18007134411942444,0.18007134411942444
16.0,74.0,0.2721504048245786,0.19860117816712017
16.0,75.0,0.26103671350821533,0.30145865392098364
16.0,76.0,0.09746963552079428,0.23898079753303067
16.0,77.0,0.17943764230447348,0.08074939156431958
16.0,78.0,0.2515648558053423,0.3119337255619314
16.0,79.0,0.1695428240595424,0.1842964631479092
16.0,80.0,0.2334424272316422,0.43375050967878875
16.0,81.0,0.11030329838532764,0.32543271256770795
16.0,82.0,0.15706326059614903,0.2569525063341585
16.0,83.0,0.1552256287020347,0.2784024421333567
16.0,84.0,0.061444139766956805,0.08960756972257122
16.0,85.0,0.2557446858768445,0.21532110261365126
16.0,86.0,0.11777669876396328,0.11777669876396328
16.0,87.0,0.20914843268741026,0.20914843268741026
16.0,88.0,0.11894156085341977,0.31678604877589733
16.0,89.0,0.19219550346985886,0.24812682447915035
16.0,90.0,0.2518878492009266,0.2208718893999288
16.0,91.0,0.14006285641054117,0.0768515810255292
16.0,92.0,0.22108044833432416,0.13821771846030095
16.0,93.0,0.06543505750069124,0.06543505750069124
16.0,94.0,0.09030212033712738,0.09030212033712738
16.0,95.0,0.1409616944114972,0.1409616944114972
16.0,96.0,0.20131637448437453,0.39953465129809923
16.0,97.0,0.18448702055939006,0.43389585908393075
16.0,98.0,0.12884504746352782,0.12884504746352782
16.0,99.0,0.24260100095174628,0.15414042781797385
17.0,0.0,0.23024614680404007,0.23024614680404007
17.0,1.0,0.18867068820985575,0.318959369310873
17.0,2.0,0.27228393859680466,0.4571508928484804
17.0,3.0,0.269330895713602,0.2194592737872726
17.0,4.0,0.317127247790405,0.4358179241155626
17.0,5.0,0.0645828353707584,0.0645828353707584
17.0,6.0,0.14017821469397385,0.14017821469397385
17.0,7.0,0.3211612638782179,0.3211612638782179
17.0,8.0,0.08121722979516104,0.08121722979516104
17.0,9.0,0.183333106534693,0.13728806482504527
17.0,10.0,0.12262626830065493,0.43129211687618646
17.0,11.0,0.30925431458399877,0.14338491753025098
17.0,12.0,0.14224790092050904,0.14224790092050904
17.0,13.0,0.16988812688292929,0.16988812688292929
17.0,14.0,0.21790225028744306,0.21790225028744306
17.0,15.0,0.24954388700663452,0.24954388700663452
17.0,16.0,0.14576049698850088,0.14576049698850088
0.0,0.0,0.0,0.0
17.0,18.0,0.2590204458416729,0.38590585133974104
17.0,19.0,0.12621391700691506,0.48787495408355913
17.0,20.0,0.06473598533792486,0.06473598533792486
17.0,21.0,0.08137831765122319,0.3105410009896402
17.0,22.0,0.38316388963236736,0.33973631790365116
17.0,23.0,0.2649713463223559,0.16075736104721325
17.0,24.0,0.3173367145539224,0.2394630665086371
17.0,25.0,0.31359779139128274,0.28698733650754354
17.0,26.0,0.3158024552754699,0.3158024552754699
17.0,27.0,0.11236729904657473,0.11236729904657473
17.0,28.0,0.21016035663714108,0.1533335255286031
17.0,29.0,0.2590619447654006,0.2590619447654006
17.0,30.0,0.3106887375177881,0.3176752169230843
17.0,31.0,0.20069389133169158,0.20069389133169158
17.0,32.0,0.21450947325497602,0.1270505346519811
17.0,33.0,0.11008194734264297,0.11008194734264297
17.0,34.0,0.20724705409371147,0.21716781131090107
17.0,35.0,0.17191101016437926,0.17191101016437926
17.0,36.0,0.13811199951506448,0.18223231302445897
17.0,37.0,0.20396994226927898,0.20396994226927898
17.0,38.0,0.2041323917989268,0.14036140874245576
17.0,39.0,0.09474130725255686,0.17986520281523297
17.0,40.0,0.3263041561382223,0.1440481624941395
17.0,41.0,0.13562280723790301,0.3869809639582193
17.0,42.0,0.35885510084627315,0.0543957486956857
17.0,43.0,0.30620936849365976,0.4165707670032966
17.0,44.0,0.14172760192962577,0.2509442506987434
17.0,45.0,0.2839468594577947,0.2839468594577947
17.0,46.0,0.20248223674627297,0.03860649438687185
17.0,47.0,0.2370211297668688,0.40796630183947047
17.0,48.0,0.2837409541106307,0.13492247994940385
17.0,49.0,0.10188765884145003,0.10188765884145003
17.0,50.0,0.19801391801891793,0.38288344979588734
17.0,51.0,0.3511118498127581,0.3256325284378957
17.0,52.0,0.332191560732421,0.16765652130406158
17.0,53.0,0.09073709597179974,0.15520699856769118
17.0,54.0,0.15357837766413573,0.15357837766413573
17.0,55.0,0.2568839809927082,0.442565553001119
17.0,56.0,0.2641875924270208,0.2641875924270208
17.0,57.0,0.3251898035433623,0.19664454691393096
17.0,58.0,0.29556170745671617,0.094324725619868
17.0,59.0,0.2844044560476373,0.4450571830789456
17.0,60.0,0.08903941735986395,0.170647419449647
17.0,61.0,0.2959387581144035,0.1273401967334758
17.0,62.0,0.3323227751888833,0.3323227751888833
17.0,63.0,0.13234185229031623,0.08832723188144387
17.0,64.0,0.3299720948951035,0.4395484542388732
17.0,65.0,0.27489673989714875,0.3703883423881166
17.0,66.0,0.12937974651015802,0.12937974651015802
17.0,67.0,0.2089009160251211,0.2089009160251211
17.0,68.0,0.3805264120985708,0.2613867386054976
17.0,69.0,0.10785562297730471,0.3858273290463541
17.0,70.0,0.17443886452768587,0.24291629071153475
17.0,71.0,0.3776059132531128,0.3606043255228953
17.0,72.0,0.14090805690749011,0.380684477166103
17.0,73.0,0.2675117660082469,0.2675117660082469
17.0,74.0,0.3301219061363812,0.2420697317219278
17.0,75.0,0.25331179077829163,0.3759408005516092
17.0,76.0,0.22358443884115098,0.29649540546079395
17.0,77.0,0.2758514143479039,0.41996507004184724
17.0,78.0,0.33716727189391943,0.24658655900760282
17.0,79.0,0.17437069794194915,0.4489110008191834
17.0,80.0,0.33585848639915766,0.24102181063828532
17.0,81.0,0.1313993071777742,0.1449825254611042
17.0,82.0,0.08230856762821587,0.4551374792824351
17.0,83.0,0.19814545780009019,0.15969353404152892
17.0,84.0,0.1359626460405356,0.4491068603586171
17.0,85.0,0.2649906528033014,0.22072445733588755
17.0,86.0,0.1892596599319453,0.1892596599319453
17.0,87.0,0.20720055292622117,0.20720055292622117
17.0,88.0,0.09183191038763613,0.1077759973010335
17.0,89.0,0.3013890170420086,0.33743693929295004
17.0,90.0,0.2023715322435677,0.3407797296085506
17.0,91.0,0.2764738699298682,0.39174560713646717
17.0,92.0,0.1780841521587583,0.30381148162095656
17.0,93.0,0.18064747490902855,0.18064747490902855
17.0,94.0,0.15960840038901358,0.15960840038901358
17.0,95.0,0.13124316046870974,0.13124316046870974
17.0,96.0,0.14174909080265435,0.26900131919689196
17.0,97.0,0.22999600526168662,0.1217965849865967
17.0,98.0,0.22123238918843288,0.22123238918843288
17.0,99.0,0.33982360831502134,0.30610900324800444
18.0,0.0,0.32714493635688713,0.1662856565943271
18.0,1.0,0.24558425496299394,0.24558425496299394
18.0,2.0,0.22776273972327585,0.22776273972327585
18.0,3.0,0.2581065313027281,0.2581065313027281
18.0,4.0,0.34369738102247155,0.34369738102247155
18.0,5.0,0.3405918298486564,0.2583619363415125
18.0,6.0,0.26835633609277193,0.184123266416407
18.0,7.0,0.25025723519817966,0.20371719817194806
18.0,8.0,0.299942269347059,0.2822648187062227
18.0,9.0,0.3493916044355313,0.3493916044355313
18.0,10.0,0.2848968408234019,0.2848968408234019
18.0,11.0,0.24740085414696733,0.24740085414696733
18.0,12.0,0.12029668207572806,0.23954882467178892
18.0,13.0,0.21680241675399525,0.18734671067915096
18.0,14.0,0.166736799860754,0.1353206333511606
18.0,15.0,0.11320713706087968,0.24778131723713306
18.0,16.0,0.20338178863264467,0.19558261926157272
18.0,17.0,0.38590585133974104,0.2590204458416729
0.0,0.0,0.0,0.0
18.0,19.0,0.12503436580874513,0.12503436580874513
18.0,20.0,0.27530478186923557,0.19928316105451685
18.0,21.0,0.15411528332680735,0.15411528332680735
18.0,22.0,0.3935181356841701,0.3935181356841701
18.0,23.0,0.32834620123181435,0.32834620123181435
18.0,24.0,0.20535433017720892,0.20535433017720892
18.0,25.0,0.32766840549914494,0.32766840549914494
18.0,26.0,0.1814191444594434,0.4339210623515104
18.0,27.0,0.09945007948335167,0.3546359347386394
18.0,28.0,0.29882939061073865,0.29882939061073865
18.0,29.0,0.25582334117742045,0.41300057829450326
18.0,30.0,0.3804101849642885,0.3804101849642885
18.0,31.0,0.32541186694096436,0.1799843445921585
18.0,32.0,0.2657110514968543,0.2657110514968543
18.0,33.0,0.15918306684273287,0.17781918965128043
18.0,34.0,0.20374584028386697,0.20374584028386697
18.0,35.0,0.3239953447603921,0.28127699464437417
18.0,36.0,0.28115705493486437,0.28115705493486437
18.0,37.0,0.28644647743100254,0.11016293572504009
18.0,38.0,0.3526257609225365,0.3526257609225365
18.0,39.0,0.2932949403120936,0.2932949403120936
18.0,40.0,0.3710377217143341,0.3710377217143341
18.0,41.0,0.1209849526749804,0.1209849526749804
18.0,42.0,0.33367201563073984,0.33367201563073984
18.0,43.0,0.13284422361790435,0.13284422361790435
18.0,44.0,0.3194476336624393,0.3194476336624393
18.0,45.0,0.2779158086134478,0.07333746328676466
18.0,46.0,0.4004213042487439,0.4004213042487439
18.0,47.0,0.05604611739525744,0.05604611739525744
18.0,48.0,0.3292579949999108,0.3292579949999108
18.0,49.0,0.4495293608824569,0.17969103559503877
18.0,50.0,0.17820428068893351,0.17820428068893351
18.0,51.0,0.10799208822600995,0.10799208822600995
18.0,52.0,0.2878578487269503,0.2878578487269503
